,tweets,label
2412,Rep. Robert Pittenger 'stood against funding for the border wall.',1
2413,Consumers are not obligated to pay back debt that creditors have written off and sold.,1
2414,Singer Lee Greenwood cancelled a Denver concert appearance at the last minute over a pay dispute.,0
2415,A photograph shows the height disparity between political reporter George Stephanopoulos and U.S. President Donald Trump.,1
2416,Says she is 'saving ratepayers $6 million/year.',1
2417,'Marijuana is less addictive than both alcohol and tobacco.',0
2418,Says 'Nancy Pelosi came out in favor of MS-13.',1
2419,'There is no good data showing secondhand smoke kills people.',1
2420,"When Social Security, Medicare and Medicaid were created, 'Republicans stood on the sidelines'",1
2421,'We’re second only to Boston in college students per capita.',1
2422,Netflix CEO Reed Hastings said that Donald Trump 'would destroy much of what is great about America.',0
2423,'Electoral College elector commits suicide to avoid voting for Donald Trump.',1
2424,"The Make-a-Wish Foundation will donate 7¢ per per e-mail forward towards the care of 23-year-old Matt Dawson, who is dying of lung cancer and a brain tumor.",1
2425,A video shows an ice fisherman getting eaten by an orca.,1
2426,Spicer: 'Trump has the legal right to cancel SCOTUS because they serve at his pleasure',1
2427,Demand Protest Paying Protestors to Disrupt Trump Inauguration,1
2428,Eelskin wallets demagnetize credit cards due to leftover charges from the electric eels used to make them.,1
2429,An Immigration and Customs Enforcement (ICE) agent left a suicide note warning of looming mass disarmament and collapse in the United States.,1
2430,"In July 2019, the state of California banned the sale of Hunt's 'Manwich' sauce, or the use of the word 'Manwich.'",1
2431,"'In 2005, Dan Branch tried to expand third-trimester abortions in Texas.'",1
2432,A competitor one-ups a company proud of their new ultra-thin wire by drilling a hole through it.,1
2433,A photograph shows Canadian Prime Minister Justin Trudeau watering a tree in the rain.,1
2434,Archaeologists dug up an 800-year-old alien cellphone in Austria.,1
2435,Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.,0
2436,'Suicide is the second-leading cause of death among 15-19 year olds and 25-34 year olds in Missouri.',0
2437,Rep. Elijah Cummings sponsored a bill intended to 'keep all of Barack Obama's records sealed.',1
2438,'Hillary Clinton furious at ‘special gift’ Melania Trump sent her from her hospital bed',1
2439,An image contrasts radically different gun laws and homicide rates in Honduras and Switzerland.,1
2440,Jack Benny arranged to have a single red rose sent to his wife every day after he was gone.,0
2441,'We don’t have a (military) reserve force if something happens.',1
2442,Ted Cruz said that veterans should start selling cookies in order to raise funds.,1
2443,Says state Senate candidate 'Monk Elmer voted to exceed the (school district property tax) spending caps.',1
2444,Jimmy Carter said that the novelty of electing a woman president should not outweigh the duty of electing an honest president.,1
2445,"Quotes Ronald Reagan as saying, 'Under no pretext should arms and ammunition be surrendered; any attempts to disarm the people must be stopped, by force if necessary.'",1
2446,"'Democrats Filing TREASON Charges Against Trump, McConnell, Giuliani, & Comey.'",1
2447,"'Obama's Justice-designate Sotomayor threw out (the New Haven firefighters') lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of 'talk to the hand.''",1
2448,Joe Biden 'voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.',0
2449,The Rhode Island Parole Board 'never received an objection from the attorney general' to the parole of  convicted murder Alfred Brissette.,0
2450,Marshalls employees in Puerto Rico are still being paid despite the damage to stores there caused by Hurricane Maria.,0
2451,"Says 'No, I don't benefit, I don't benefit' from his tax proposal.",1
2452,'Do this research … watch how much crime picks up if you take away [football].',1
2453,A photograph shows President Donald Trump with his wife Melania Trump and his alleged mistress Stormy Daniels.,1
2454,An 'extreme snuff film' in which Hillary Clinton and aide Huma Abedin are seen raping and mutilating a prepubescent girl is circulating on the dark web under the code name 'Frazzledrip.',1
2455,"Says a photo of Trump smiling with staff at a hospital in Dayton, Ohio, was staged and the nurses were paid actors.",1
2456,A photograph shows a hermit crab using a human skull as a shell.,1
2457,The Treasury is recalling one state’s quarters because they’re jamming coin slots.,1
2458,"In 2013, Donald Trump extended his best wishes to all, even the 'haters and losers,' via Twitter on the anniversary of 9/11.",0
2459,The letters ‘JS’ can be found on the U.S. dime and represent the initials of Josef Stalin.,1
2460,“One doctor to less than 300 patients in South Africa’s private healthcare sector”,1
2461,A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.,1
2462,A photograph shows a lake that resembles a Teletubby character.,1
2463,Anthony Hanes was mugged in a 'drug dealing neighborhood' while doing an online challenge inspired by the movie 'Bird Box.',1
2464,A transcript documents that Donald Trump gave a self-aggrandizing toast at his daughter Ivanka's wedding.,1
2465,Canada suffered a major donut shortage shortly after the country legalized recreational marijuana use.,1
2466,Photograph shows crates in which calves are kept immobilized for six weeks before they are slaughtered for veal.,1
2467,"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants 'not to the highest bidder, but to the biggest donors' with no oversight.",1
2468,Says the D.C. city council passed a law banning lethal rat trapping.,1
2469,'Who can you thank for rising prices at the pump? O-ba-ma! O-ba-ma!',1
2470,"'We passed without, frankly, the help of the Republican caucus, we passed 25 tax cuts last year, mostly aimed at the middle class and small businesses.'",0
2471,U.S. Ambassador to the United Nations Nikki Haley 'accidentally confessed`-to being romantically involved with President Trump.,1
2472,"'Democrats go full tyranny: now demand nationwide gun confiscation from law-abiding Americans ... at gunpoint, of course.'",1
2473,'We've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children.',0
2474,'The collective net worth of Americans has taken a $5.5 trillion hit ... mainly due to plummeting home values.',0
2475,Alabama utility crew workers were turned away from helping repair storm-ravaged areas of New Jersey because they were not union members.,1
2476,The White House ordered a change to military funeral protocol to remove references to the President of the United States.,1
2477,Says Hillary Clinton's health care plan from the 1990s 'had a broader provision in favor of corporate right to back out' of providing contraceptive coverage than the one created by the Hobby Lobby Supreme Court decision.,1
2478,Says the 'last non-partisan commission to improve the voting experience in America concluded that #VoterID was necessary.',0
2479,"'30,000 scientists have come forward confirming that man-made climate change is a hoax perpetuated by the elite in order to make money.'",1
2480,A photograph showing President Obama with a man sleeping on the subway is genuine.,1
2481,'Eighty-three law enforcement officers have died in the line of duty this year. Twenty-four of them were shot and killed in cold blood.',0
2482,"'Each year, 18,000 people die in America because they don't have health care.'",0
2483,Israel's per capita income 'is greater than probably three-fourths of the rest of the world.',0
2484,Maryland is 'creating jobs at 2 ½ times the rate that Virginia is.',1
2485,Charleston church shooter Dylann Roof is actually a former child star and crisis actor named John Christian Graas.,1
